"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
2.07999999999988,0.032227546006653,-0.493667409283731,0.960388183817358,0.0462036132920076,-0.00854518265327921,-1.39450338232725,1.77144005377353e-005,0,0,-0.18043284345598,-0.162065298704895,1
2.08099999999988,0.0317392498550371,-0.490249336222419,0.965148926005966,0.0419311523535129,0.00189214758751183,-1.39520914716808,5.33350700932084e-005,0,0,-0.179953247631901,-0.161515409855314,1
2.08199999999988,0.0371105075228126,-0.484878078554643,0.970214843975896,0.0375366211024897,-0.000305185094759972,-1.39590561853402,0.000123451325140168,0,0,-0.179314273275436,-0.160810424587805,1
2.08299999999988,0.0297860652485733,-0.481460005493332,0.975036621320768,0.0331420898514665,-0.00665303506576739,-1.39659284899749,9.94268690004886e-005,0,0,-0.178991149238888,-0.160359243777503,1
2.08399999999988,0.0302743614001892,-0.485854670857875,0.979736328353113,0.0288696289129717,0.00561540574358348,-1.39727470458836,9.58035301594408e-005,0,0,-0.178741198191611,-0.160055104045254,1
2.08499999999988,0.0268562883388775,-0.48292489394818,0.984924316635571,0.0244750976619486,0.0133060701315348,-1.39795064862706,0.00014698363254638,0,0,-0.178119251175979,-0.159646537890311,1
2.08599999999988,0.0263679921872616,-0.50099185155797,0.989624023667915,0.0200805664109254,0.00799584948271126,-1.39862013701262,8.94698038080813e-005,0,0,-0.177961756713064,-0.159293022826402,1
2.08699999999988,0.032715842158269,-0.507827997680593,0.994079590075202,0.0159912109412232,-0.00299081392864772,-1.39929128210925,-3.05509811945028e-005,0,0,-0.177817484732443,-0.15909680567688,1
2.08799999999988,0.0341807306131169,-0.509292886135441,0.999389648670189,0.0115966796902001,0.000183111056855983,-1.39996980812456,-9.73758987174371e-005,0,0,-0.176864810147015,-0.158557820154816,1
2.08899999999988,0.0317392498550371,-0.508804589983825,0.00427246093849476,0.00738525390796951,0.00573747978148747,-1.40065031079863,-6.55440018393686e-005,0,0,-0.176619323701241,-0.158040150448109,1
2.08999999999988,0.0380870998260445,-0.512710959196753,0.00878906250204636,0.0033569335945316,0.000427259132663961,-1.40132354172179,-6.30000520960876e-005,0,0,-0.176864605212109,-0.157699494229777,1
2.09099999999988,0.0249031037324137,-0.51661732840968,0.0136718750031832,0.99926757835766,-0.00158696249275185,-1.40199187078389,-0.000108369751046808,0,0,-0.176236617273048,-0.156983732582423,1
2.09199999999988,0.0341807306131169,-0.510269478438673,0.018249511722999,0.994934082262901,0.00720236823633534,-1.40265700355469,-0.000105234048588339,0,0,-0.175636084208204,-0.156168638070737,1
2.09299999999988,0.0244148075807978,-0.497573778496658,0.022277832036437,0.990661621324406,0.00122074037903989,-1.40331877622332,-8.49780532757125e-005,0,0,-0.17514859883692,-0.15574393039515,1
2.09399999999988,0.0249031037324137,-0.500503555406354,0.0271606445375738,0.98651123069844,-0.00573747978148747,-1.40397748755917,-0.000141561244485725,0,0,-0.17377025670877,-0.155547682943914,1
2.09499999999988,0.0317392498550371,-0.49610889004181,0.0318603515699181,0.98229980491621,-0.00769066438795129,-1.40463772331994,-0.000143162031505056,0,0,-0.172786974244761,-0.155145947294564,1
2.09599999999988,0.0400402844325083,-0.493667409283731,0.0364990234459981,0.978088379133979,0.00177007354960784,-1.40529922814877,-8.48387868085334e-005,0,0,-0.172577245784622,-0.154689533518752,1
2.09699999999988,0.0332041383098849,-0.491225928525651,0.0409545898532855,0.974487304914391,-0.00891140476699118,-1.40595492696149,-1.33875519198233e-005,0,0,-0.172127629945935,-0.154338595549646,1
2.09799999999988,0.0341807306131169,-0.485854670857875,0.0455932617293655,0.97027587913216,-0.00805688650166326,-1.40659775058637,-2.77646336082078e-005,0,0,-0.171439586545079,-0.153346816039913,1
2.09899999999988,0.0351573229163488,-0.483413190099796,0.0501098632929171,0.966247558818722,-0.00378429517502365,-1.40723279290427,5.05958688059408e-005,0,0,-0.170779020284228,-0.152401016683447,1
2.09999999999988,0.0346690267647328,-0.489761040070803,0.0548095703252613,0.962280273661548,-0.0136112552262947,-1.407856604574,0.000116686096012309,0,0,-0.17023282630647,-0.151983368170221,1
2.10099999999988,0.0239265114291818,-0.50343333231605,0.0588989257949635,0.958190918191846,0.00592059083834346,-1.40846917367722,0.000141890053606049,0,0,-0.169777978581817,-0.151318899574903,1
2.10199999999988,0.0273445844904935,-0.50587481307413,0.0635986328273077,0.954101562722144,0.000671407208471938,-1.40907328155252,0.000249997905624257,0,0,-0.16890329441904,-0.15077590119002,1
2.10299999999988,0.0278328806421094,-0.502456740012818,0.0678100586095383,0.950439453346291,-0.00744651631214331,-1.40966884109789,0.000183387663632252,0,0,-0.168103586436961,-0.150419807571237,1
2.10399999999988,0.0288094729453414,-0.502456740012818,0.072082519548033,0.946594238501646,0.00842310861537523,-1.41027016108885,0.000166092638612295,0,0,-0.167464847286457,-0.149603054587721,1
